Date,Close,High,Low,Open,Volume
2007-08-01,4.045008182525635,4.056393991555427,3.8283749734824815,4.004258339603997,1750156800
2007-08-02,4.089650630950928,4.103733565920283,4.019536793166249,4.094444421529508,852644800
2007-08-03,3.9506232738494873,4.073471226039513,3.9401359803361538,4.052796676019712,679187600
2007-08-06,4.052496910095215,4.0530957839418615,3.844254031835408,3.9820842275646484,925170400
2007-08-07,4.045905113220215,4.112123675564991,3.9739938491719835,4.043208380811009,949936400
2007-08-08,4.0153422355651855,4.10073716356603,3.9551172106615304,4.09774119420489,808096800
2007-08-09,3.7870264053344727,3.9850817021685656,3.748074387482417,3.9284514977574525,1125395600
2007-08-10,3.745375633239746,3.8277737803566354,3.604549890916911,3.689045096281053,1410749200
2007-08-13,3.8289740085601807,3.875716180367172,3.790321235646636,3.8448539694461585,752911600
2007-08-14,3.7163119316101074,3.844253696857922,3.706723150060696,3.843954459985339,739006800
2007-08-15,3.592564821243286,3.7411815398104835,3.585073497859214,3.6776593100303216,992852000
2007-08-16,3.5071699619293213,3.550616517996181,3.3444713045308565,3.5059718142223497,1866690000
2007-08-17,3.657284736633301,3.7004312541618636,3.590167664889334,3.6557865519917563,1195062400
2007-08-20,3.6620779037475586,3.730393911619148,3.610541561003515,3.7142139202953923,803317200
2007-08-21,3.8223795890808105,3.8640283144497563,3.6255233635906934,3.6617786252300464,1303047200
2007-08-22,3.97039794921875,3.9775888351289965,3.905078701950144,3.9317459873341227,1061765600
2007-08-23,3.9272501468658447,3.9952669180395524,3.887999316064307,3.987775596044041,866838000
2007-08-24,4.053994178771973,4.056091636933936,3.889497131941119,3.9110709873213167,911834000
2007-08-27,3.962606430053711,4.034817708933284,3.958111877417167,3.996764630042256,707439600
2007-08-28,3.799907684326172,3.9674010814158116,3.794214584231153,3.924853049175919,1179365600
2007-08-29,4.017439842224121,4.020436611794355,3.881408666468687,3.8915951226917356,1166860800
2007-08-30,4.082459449768066,4.142385634006281,3.9641056659505827,3.975191832012716,1435582400
2007-08-31,4.149275779724121,4.184332890217785,4.117215437702112,4.17953870074184,876887200
2007-09-04,4.319465160369873,4.366507340744092,4.190025655308244,4.193021623442051,1316842800
2007-09-05,4.097741603851318,4.369805172680567,4.077965563765291,4.343737556302251,2328222400
2007-09-06,4.045304775238037,4.122009810009471,3.9763898986613584,4.061784802292571,1901261600
2007-09-07,3.948223352432251,3.9641041030333044,3.8951892383573576,3.955415035772431,1430576000
2007-09-10,4.096242427825928,4.136092935178249,4.013544644087051,4.104631860934583,1487838800
2007-09-11,4.059689044952393,4.143885036382882,4.007553010347011,4.131899557140553,971885600
2007-09-12,4.100438594818115,4.1768440344424125,4.067479322815568,4.074670611274054,1022770000
2007-09-13,4.110926628112793,4.164860101080484,4.094446589105071,4.159765870792238,656163200
2007-09-14,4.159165382385254,4.164258810597579,4.08096213696756,4.092048304311257,607320000
2007-09-17,4.147180080413818,4.212499339525042,4.122910686048126,4.164559424682911,793371600
2007-09-18,4.222384929656982,4.280214031355374,4.129799559717738,4.166654485684091,1064089600
2007-09-19,4.217894077301025,4.289505327527834,4.176844204066199,4.285310809139467,1026880400
2007-09-20,4.204108238220215,4.248454092052524,4.174444990114091,4.199314048611403,691840800
2007-09-21,4.319167137145996,4.334148583608566,4.204109356279929,4.228978421391032,1138880400
2007-09-24,4.442911624908447,4.489954193639713,4.3940724358614105,4.396469129762943,1052161600
2007-09-25,4.589732646942139,4.590931594545873,4.399167586271748,4.399767660147491,1192550800
2007-09-26,4.577448844909668,4.644266690052537,4.531905624998489,4.628386730508123,975268000
2007-09-27,4.629282474517822,4.629881348059316,4.563963253336793,4.60740978855846,658198800
2007-09-28,4.598422050476074,4.63228102134816,4.576848993027817,4.597523539794237,615101200
2007-10-01,4.6844162940979,4.716477446591695,4.582242898177854,4.633179977692939,837068400
2007-10-02,4.747639179229736,4.7518340966356325,4.670933718290723,4.690708957391262,792069600
2007-10-03,4.7317585945129395,4.769512052455891,4.704492430470451,4.7275640770021115,692518400
2007-10-04,4.681419849395752,4.736551440412082,4.599321336639517,4.73415474519121,656958400
2007-10-05,4.837526798248291,4.8414220781588115,4.725166155069885,4.7452410283563005,943471200
2007-10-08,5.0310893058776855,5.0310893058776855,4.88307145019907,4.898652971935146,835928800
2007-10-09,5.0295891761779785,5.126968756513235,4.994232826385932,5.099702201985895,1104286400
2007-10-10,4.99752950668335,5.0301887264503815,4.961873518067561,5.02030150951045,667590000
2007-10-11,4.860899448394775,5.1500415055285735,4.590632918999892,5.078430274398038,1643992000
2007-10-12,5.011313438415527,5.012212749362205,4.848014892512559,4.8842705653219305,988176000
2007-10-15,5.003223419189453,5.080827395852407,4.898952551718008,5.033187116838022,1077930000
2007-10-16,5.081126689910889,5.099104104357214,4.948389939483519,4.96007617898697,1067830400
2007-10-17,5.176109790802002,5.184798862124988,5.069141802135371,5.174311969138765,1127613200
2007-10-18,5.198582172393799,5.219255921416197,5.125173121238371,5.138655983642138,823676000
2007-10-19,5.106296062469482,5.232440007523942,5.093711311617103,5.220754167446732,1291780000
2007-10-22,5.224350929260254,5.240531326678092,5.092513854398876,5.104199696978426,1649499600
2007-10-23,5.577913761138916,5.651023580879803,5.476039992717907,5.649825433061317,1795164000
2007-10-24,5.57102108001709,5.609373401789047,5.37056920124886,5.567425437337116,1288481600
2007-10-25,5.476639270782471,5.57012441117593,5.443080728104985,5.539262201350723,973602000
2007-10-26,5.534167766571045,5.554242641090954,5.479635044620879,5.551845545614114,706876800
2007-10-29,5.545854568481445,5.590799722899047,5.534169524418893,5.556641101504096,540554000
2007-10-30,5.603081703186035,5.674094049416945,5.5350657260027205,5.578512277094302,939414000
2007-10-31,5.691474914550781,5.696568343604841,5.54165961190292,5.621959929237589,833310800
2007-11-01,5.616266250610352,5.695968074510035,5.393341173276842,5.6510229346550656,805036400
2007-11-02,5.629151344299316,5.676193151824105,5.497913142347242,5.669301901067901,1002114400
2007-11-05,5.578511714935303,5.661808365768819,5.520383361417502,5.551844433148302,804176800
2007-11-06,5.746605396270752,5.752897371676964,5.551246520765728,5.604580293477152,954727200
2007-11-07,5.582108020782471,5.773272782728712,5.5770145929938,5.711248737976649,994327600
2007-11-08,5.257609844207764,5.600086896440775,5.026894580300397,5.593195646250356,1890378000
2007-11-09,4.954981327056885,5.247120875807345,4.950187137115747,5.12816783823745,1526380800
2007-11-12,4.607113361358643,5.024797743825817,4.513328979336402,4.952286788992684,1769065200
2007-11-13,5.092512130737305,5.123074693243776,4.607111573878374,4.819549326738419,1739446800
2007-11-14,4.977156162261963,5.32053256120818,4.906143793896995,5.308247844333254,1449168000
2007-11-15,4.922923564910889,5.081428352611119,4.80307155384241,4.985546503726674,1487410400
2007-11-16,4.985544681549072,5.004421407398129,4.774005817311459,4.952884657425031,1383494000
2007-11-19,4.912435054779053,5.039777949717196,4.857003822911787,4.976855794597974,1154428800
2007-11-20,5.059253215789795,5.14734446716577,4.899849979964254,4.963971478665654,1543642800
2007-11-21,5.0475687980651855,5.164124370125367,4.934008395328864,4.969065118050805,1217809600
2007-11-23,5.139853000640869,5.155133678971312,5.086218807822477,5.153635494811627,465757600
2007-11-26,5.16981840133667,5.311542691368129,5.1641248987080655,5.201279483912648,1305754800
2007-11-27,5.237833023071289,5.267196641353241,5.094010900834737,5.2501177368342615,1317030400
2007-11-28,5.399932861328125,5.411318263144327,5.254012495029094,5.298058318126972,1150912000
2007-11-29,5.5218825340271,5.548249381649653,5.367871964440503,5.376261797821986,1050926800
2007-11-30,5.459859371185303,5.6240564218099225,5.384352858874081,5.613269891493845,1187802000
2007-12-03,5.359182834625244,5.517387919094586,5.324426154007588,5.4490719053240655,961469600
2007-12-04,5.387646675109863,5.420305889735591,5.303150688461997,5.307945277835688,773799600
2007-12-05,5.5581374168396,5.573118862160968,5.465552012744667,5.479934184251211,892402000
2007-12-06,5.691474914550781,5.695969469642075,5.576716341516195,5.578813800558799,899810800
2007-12-07,5.821813583374023,5.842488134512701,5.634244438257231,5.7091520814947065,1066066400
2007-12-10,5.819114685058594,5.8625612359574095,5.773571475934308,5.800538397193741,722377600
2007-12-11,5.649222373962402,5.897616070088887,5.614765343557307,5.835292818454428,1110925200
2007-12-12,5.718739986419678,5.827205353860435,5.5659283536761395,5.796043513426704,1225660800
2007-12-13,5.747802734375,5.756493004721599,5.627651535821956,5.698663882134822,864617600
2007-12-14,5.704658508300781,5.788854506255253,5.679190163036148,5.704059634341634,674312800
2007-12-17,5.525179386138916,5.772374306948612,5.482632132889313,5.714546367014086,1024693600
2007-12-18,5.482631683349609,5.612970965472074,5.351393490313574,5.588701170904342,1222603200
2007-12-19,5.4868268966674805,5.532370918644424,5.420308685626106,5.482631978844718,827478400
2007-12-20,5.609374523162842,5.62795161400721,5.493118586996923,5.556040746278257,774057200
2007-12-21,5.810127258300781,5.810127258300781,5.689676396974009,5.696567647222157,993960800
2007-12-24,5.95664644241333,5.972527201545113,5.8364952199431475,5.843685706998458,480202800
2007-12-26,5.9611406326293945,6.021366458716118,5.897319563234704,5.962938454308042,703732400
2007-12-27,5.949754238128662,6.0812912441158105,5.926682995641436,5.961140040913926,795527600
2007-12-28,5.987507343292236,6.039342926686447,5.899116458223966,6.010279347595206,699647200
2007-12-31,5.93507194519043,6.007582072871096,5.925183927745847,5.977619183743597,539333200
2008-01-02,5.8379902839660645,6.000390253909289,5.7693758466097105,5.970727006289335,1079178800
2008-01-03,5.840689182281494,5.9143982684071785,5.773572108753796,5.855071755222555,842066400
2008-01-04,5.394839286804199,5.782860308443237,5.360082603217785,5.736417784635799,1455832000
2008-01-07,5.322629928588867,5.5012095759213375,5.100603717370573,5.43079608271515,2072193200
2008-01-08,5.131165981292725,5.467051855493162,5.117682716418812,5.397536871987333,1523816000
2008-01-09,5.375363349914551,5.378359318965073,5.042773580723649,5.132662653471288,1813882000
2008-01-10,5.334013938903809,5.4233037325160955,5.255810710300806,5.320830315698779,1482975200
2008-01-11,5.174310684204102,5.328920108453752,5.093710366564396,5.273488087701352,1232285600
2008-01-14,5.356785774230957,5.375961734626663,5.2486188598146235,5.319032327106504,1100450400
2008-01-15,5.064947605133057,5.369970432339298,4.933709015716953,5.325026488114709,2343278000
2008-01-16,4.783293724060059,5.064046267125161,4.69520248554243,4.950786331916337,2213845200
2008-01-17,4.820746898651123,4.954681782276475,4.746738590305376,4.839324385018326,1757859600
2008-01-18,4.834830284118652,4.966368085033027,4.782395025905708,4.845317175741532,1724343600
2008-01-22,4.663440227508545,4.793479806325089,4.374597535511203,4.43632111989313,2434754000
2008-01-23,4.166955471038818,4.1948209047431835,3.7795337311854396,4.080662037572915,3372969600
2008-01-24,4.062983989715576,4.215795639808917,3.9554171207958424,4.194521815574624,2005866800
2008-01-25,3.8954918384552,4.167556262521549,3.8835071572850093,4.1645602922537215,1554739200
2008-01-28,3.8954918384552,3.9910740513288547,3.788823055407652,3.8400605877835003,1474844000
2008-01-29,3.9413323402404785,3.978786142842389,3.866725171956581,3.929647304296328,1099982800
2008-01-30,3.960510015487671,4.058489288529407,3.8951907668260426,3.9362402249552355,1243051600
2008-01-31,4.055793762207031,4.094445332547066,3.8772141220777656,3.878711506883574,1345674400
2008-02-01,4.007551193237305,4.092645656977939,3.960509008639849,4.0821587674452555,1010744000
2008-02-04,3.9446301460266113,4.071972239982878,3.9377380966333084,4.021334799298789,899234000
2008-02-05,3.8760147094726562,4.01504305155457,3.8622314100030013,3.9080750624882024,1141042000
2008-02-06,3.6554856300354004,3.9527189576412503,3.648594383156109,3.920058943986,1573272400
2008-02-07,3.6327149868011475,3.7387844614604395,3.513761523996389,3.5946622962342722,2083331600
2008-02-08,3.7597579956054688,3.7663496069791744,3.643500885301503,3.6578834556788453,1355972800
2008-02-11,3.878711223602295,3.894591982430732,3.8112949080679144,3.8355651016997667,1201432400
2008-02-12,3.7411820888519287,3.9251543923610277,3.7040275037081556,3.916165683089475,1225980000
2008-02-13,3.8772144317626953,3.8886002378973616,3.7642536812329417,3.7957147666427504,968534000
2008-02-14,3.819084405899048,3.919161122109421,3.8056003464469876,3.8772127596213144,954097200
2008-02-15,3.7342886924743652,3.807698133138355,3.717210189188899,3.7834287442667867,901300400
2008-02-19,3.6608803272247314,3.79781161611465,3.6387079925238237,3.7750396074508985,1005046000
2008-02-20,3.7100205421447754,3.7333914281632556,3.6458994239712044,3.6614805480493926,967439200
2008-02-21,3.6417019367218018,3.7894200739018227,3.6213278351417304,3.7768357287663537,938114800
2008-02-22,3.579380750656128,3.670767603668376,3.4718131052056957,3.6698690930293627,1529878000
2008-02-25,3.5877702236175537,3.6006542088069597,3.4954840691311664,3.5533119840258776,1256774400
2008-02-26,3.5700929164886475,3.628221695555903,3.4589303876045396,3.5248493287786653,1504888000
2008-02-27,3.684250593185425,3.6869469247100524,3.5383306517513624,3.542525167483665,1475138000
2008-02-28,3.8924949169158936,3.9611101802149604,3.768448016442405,3.811294901359837,1618254400
2008-02-29,3.7459757328033447,3.901483317432705,3.739383719561141,3.873917516700378,1255480800
2008-03-03,3.647397041320801,3.774740346844522,3.5356352574996595,3.728597055893218,1593043200
2008-03-04,3.7339890003204346,3.741779558808814,3.607545443710488,3.6551865050879213,1785383600
2008-03-05,3.730093002319336,3.749569394787351,3.662975957703051,3.7028264529132566,1221836000
2008-03-06,3.623426914215088,3.820283172774694,3.6198308710753704,3.733690101926909,1473698800
2008-03-07,3.6629788875579834,3.6848519919297877,3.5670978329068834,3.6078468710829026,1230462800
2008-03-10,3.5862724781036377,3.699233202718465,3.576684096148352,3.65488813632321,999588800
2008-03-11,3.815788507461548,3.8196837873623974,3.6554867581886823,3.718409310285315,1163943200
2008-03-12,3.7762386798858643,3.8556408926701558,3.750470695394342,3.8065020199280792,1059629200
2008-03-13,3.833465814590454,3.880207957756687,3.6854484278236535,3.718408077546976,1262102800
2008-03-14,3.793616771697998,3.9041795988121533,3.7214050714454596,3.891594847713612,1156640800
2008-03-17,3.7972114086151123,3.85294307464144,3.671966778734985,3.671966778734985,1072598800
2008-03-18,3.9796862602233887,3.9850801252393824,3.8553401294419354,3.8706212134648483,1205120000
2008-03-19,3.885303258895874,4.023732334362432,3.885303258895874,3.9886760101040313,1010536800
2008-03-20,3.9931695461273193,3.993768419846718,3.870620460735218,3.928748816145891,908787600
2008-03-24,4.18073844909668,4.220289727321218,4.004256681969913,4.015342449280011,1066920400
2008-03-25,4.224184513092041,4.2877059403387925,4.114819836941658,4.193621947106992,1052391200
2008-03-26,4.346433162689209,4.366808071387841,4.213996856221983,4.220888104719807,1182084400
2008-03-27,4.202311038970947,4.353923692909185,4.19452048044543,4.343137165769227,999829600
2008-03-28,4.285009860992432,4.334148718887905,4.242762252658208,4.2487549914500065,714610400
2008-03-31,4.299692630767822,4.365911209050664,4.270329004232048,4.292801379668296,768065200
2008-04-01,4.480367660522461,4.484262940142027,4.302987419976419,4.3835873441164965,1032567200
2008-04-02,4.419244289398193,4.530407200729922,4.370105428390831,4.457896256905109,1044968400
2008-04-03,4.542691707611084,4.603217170317009,4.404562276443069,4.406360098111997,1051568000
2008-04-04,4.586737155914307,4.635576373650187,4.516923353790002,4.560069870098315,854417200
2008-04-07,4.670933246612549,4.784792478643787,4.647561966331968,4.6781237327692935,1158326400
2008-04-08,4.579545974731445,4.687712914471821,4.563965653280736,4.600820598434746,1014294400
2008-04-09,4.537597179412842,4.611006625841938,4.508233560860923,4.59362848429023,873398400
2008-04-10,4.630782604217529,4.656850216264099,4.512428420635858,4.528309177459919,955763200
2008-04-11,4.408754348754883,4.593326187120255,4.3865812291461515,4.575948055633168,1210076000
2008-04-14,4.427934169769287,4.4719800106233025,4.330854577810965,4.397672031575784,845087600
2008-04-15,4.445910930633545,4.486061477130362,4.366209511518977,4.476472695804566,698037200
